URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/procedure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.427",ProcedureCodes(SNOMEDCT),Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/radiotherapy-phase,StructureDefinition/treatment,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/procedure-followup,4.0.1,draft,"2.16.840.1.113883.4.642.3.429",ProcedureFollowUpCodes(SNOMEDCT),Procedure Follow up Codes (SNOMED CT),"Procedure follow up codes: A selection of SNOMED CT codes relevant to procedure follow up.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/procedure-not-performed-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.431",ProcedureNotPerformedReason(SNOMED-CT),Procedure Not Performed Reason (SNOMED-CT),"Situation codes describing the reason that a procedure, which might otherwise be expected, was not performed, or a procedure that was started and was not completed. Consists of SNOMED CT codes, children of procedure contraindicated (183932001), procedure discontinued (416406003), procedure not done (416237000), procedure not indicated (428119001), procedure not offered (416064006), procedure not wanted (416432009), procedure refused (183944003), and procedure stopped (394908001).","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/procedure-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.428",ProcedureOutcomeCodes(SNOMEDCT),Procedure Outcome Codes (SNOMED CT),"Procedure Outcome code: A selection of relevant SNOMED CT codes.","StructureDefinition/radiotherapy-phase,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/procedure-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.432",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/radiotherapy-phase,StructureDefinition/onco-imagingstudy,StructureDefinition/onco-surgery,StructureDefinition/radiotherapy-plan,StructureDefinition/radiotherapy-course-summary","Internal"
http://hl7.org/fhir/ValueSet/quality-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.228",qualityType,qualityType,"Type for quality report.","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/biomarker,StructureDefinition/onco-biological-sample,StructureDefinition/variant-annotation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/reason-medication-given-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.344",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","StructureDefinition/onco-imagingstudy-injection","THO"
http://hl7.org/fhir/ValueSet/reason-medication-not-given-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.342",SNOMEDCTReasonMedicationNotGivenCodes,SNOMED CT Reason Medication Not Given Codes,"This value set includes all medication refused, medication not administered, and non-administration of necessary drug or medicine codes from SNOMED CT - provided as an exemplar value set.","StructureDefinition/onco-imagingstudy-injection","Internal"
http://hl7.org/fhir/ValueSet/reason-medication-status-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.369",SNOMEDCTDrugTherapyStatusCodes,SNOMED CT Drug Therapy Status codes ,"This value set includes some taken and not taken reason codes from SNOMED CT - provided as an exemplar","StructureDefinition/onco-medication-statement","Internal"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","Internal"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/copy-number,StructureDefinition/cause-of-death,StructureDefinition/radiomics-features,StructureDefinition/biomarker,StructureDefinition/sequencing-analysis,StructureDefinition/radiomics-Image-filters,StructureDefinition/performance-status,StructureDefinition/fusion,StructureDefinition/roi-segmentation,StructureDefinition/variant-annotation,StructureDefinition/analysis,StructureDefinition/vital-status,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/onco-tnm,StructureDefinition/radiomics-criteria,StructureDefinition/response-evaluation","THO"
http://hl7.org/fhir/ValueSet/repository-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.230",repositoryType,repositoryType,"Type for access of external URI.","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/treatment","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/research-study-objective-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.823",ResearchStudyObjectiveType,ResearchStudyObjectiveType,"Codes for the kind of study objective.","StructureDefinition/clinical-trial","THO"
http://hl7.org/fhir/ValueSet/research-study-phase,4.0.1,draft,"2.16.840.1.113883.4.642.3.821",ResearchStudyPhase,ResearchStudyPhase,"Codes for the stage in the progression of a therapy from initial experimental use in humans in clinical trials to post-market evaluation.","StructureDefinition/clinical-trial","THO"
http://hl7.org/fhir/ValueSet/research-study-prim-purp-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.827",ResearchStudyPrimaryPurposeType,ResearchStudyPrimaryPurposeType,"Codes for the main intent of the study.","StructureDefinition/clinical-trial","THO"
http://hl7.org/fhir/ValueSet/research-study-reason-stopped,4.0.1,draft,"2.16.840.1.113883.4.642.3.825",ResearchStudyReasonStopped,ResearchStudyReasonStopped,"Codes for why the study ended prematurely.","StructureDefinition/clinical-trial","THO"
http://hl7.org/fhir/ValueSet/research-study-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.819",ResearchStudyStatus,ResearchStudyStatus,"Codes that convey the current status of the research study.","StructureDefinition/clinical-trial","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/research-subject-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.829",ResearchSubjectStatus,ResearchSubjectStatus,"Indicates the progression of a study subject through a study.","StructureDefinition/clinical-trial-subject","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/route-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.98",SNOMEDCTRouteCodes,SNOMED CT Route Codes,"This value set includes all Route codes from SNOMED CT - provided as an exemplar.","StructureDefinition/onco-imagingstudy-injection","Internal"
http://hl7.org/fhir/ValueSet/security-labels,4.0.1,active,"2.16.840.1.113883.4.642.3.47",All Security Labels,SecurityLabels,"A single value set for all security labels defined by FHIR.","StructureDefinition/genetic-consent",
http://hl7.org/fhir/ValueSet/security-role-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.978",SecurityRoleType,SecurityRoleType,"This example FHIR value set is comprised of example Actor Type codes, which can be used to value FHIR agents, actors, and other role         elements such as those specified in financial transactions. The FHIR Actor value set is based on    DICOM Audit Message, C402;   ASTM Standard, E1762-95 [2013]; selected codes and          derived actor roles from HL7 RoleClass OID 2.16.840.1.113883.5.110;    HL7 Role Code 2.16.840.1.113883.5.111, including AgentRoleType;          HL7 ParticipationType OID: 2.16.840.1.113883.5.90; and    HL7 ParticipationFunction codes OID: 2.16.840.1.113883.5.88.           This value set includes, by reference, role codes from external code systems: NUCC Health Care Provider Taxonomy OID: 2.16.840.1.113883.6.101;          North American Industry Classification System [NAICS]OID: 2.16.840.1.113883.6.85; IndustryClassificationSystem 2.16.840.1.113883.1.11.16039;          and US Census Occupation Code OID: 2.16.840.1.113883.6.243 for relevant recipient or custodian codes not included in this value set.            If no source is indicated in the definition comments, then these are example FHIR codes.          It can be extended with appropriate roles described by SNOMED as well as those described in the HL7 Role Based Access Control Catalog and the          HL7 Healthcare (Security and Privacy) Access Control Catalog.            In Role-Based Access Control (RBAC), permissions are operations on an object that a user wishes to access. Permissions are grouped into roles.          A role characterizes the functions a user is allowed to perform. Roles are assigned to users. If the user's role has the appropriate permissions          to access an object, then that user is granted access to the object. FHIR readily enables RBAC, as FHIR Resources are object types and the CRUDE          events (the FHIR equivalent to permissions in the RBAC scheme) are operations on those objects.          In Attribute-Based Access Control (ABAC), a user requests to perform operations on objects. That user's access request is granted or denied          based on a set of access control policies that are specified in terms of attributes and conditions. FHIR readily enables ABAC, as instances of          a Resource in FHIR (again, Resources are object types) can have attributes associated with them. These attributes include security tags,          environment conditions, and a host of user and object characteristics, which are the same attributes as those used in ABAC. Attributes help          define the access control policies that determine the operations a user may perform on a Resource (in FHIR) or object (in ABAC). For example,          a tag (or attribute) may specify that the identified Resource (object) is not to be further disclosed without explicit consent from the patient.","StructureDefinition/genetic-consent","THO (V3),THO,DICOM"
http://hl7.org/fhir/ValueSet/sequence-quality-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.223",FDA-Method,F d a- method,"This value set includes sequence quality method","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","Other"
http://hl7.org/fhir/ValueSet/sequence-quality-standardSequence,4.0.1,draft,"2.16.840.1.113883.4.642.3.222",FDA-StandardSequence,F d a- standard sequence,"This value set includes sequence quality standard","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","Other"
http://hl7.org/fhir/ValueSet/sequence-referenceSeq,4.0.1,draft,"2.16.840.1.113883.4.642.3.221",ENSEMBL,E n s e m b l,"This value set includes all Reference codes","StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","Other"
http://hl7.org/fhir/ValueSet/sequence-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.219",sequenceType,sequenceType,"Type if a sequence -- DNA, RNA, or amino acid sequence.","StructureDefinition/annotation-reference,StructureDefinition/genome-entity","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/series-performer-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.989",ImagingStudySeriesPerformerFunction,ImagingStudy series performer function,"Performer function of an agent in an imaging study series","StructureDefinition/onco-imagingstudy","THO (V3)"
http://hl7.org/fhir/ValueSet/specimen-collection-method,4.0.1,draft,"2.16.840.1.113883.4.642.3.468",FHIRSpecimenCollectionMethod,FHIR Specimen Collection Method," This example value set defines a set of codes that can be used to indicate the method by which a specimen was collected.","StructureDefinition/onco-biological-sample","Internal"
http://hl7.org/fhir/ValueSet/specimen-container-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.470",SpecimenContainerType,Specimen Container Type,"Checks on the patient prior specimen collection. All SNOMED CT concepts descendants of 706041008 |Device for body fluid and tissue collection/transfer/processing (physical object)|","StructureDefinition/onco-biological-sample","Internal"
http://hl7.org/fhir/ValueSet/specimen-processing-procedure,4.0.1,draft,"2.16.840.1.113883.4.642.3.469",SpecimenProcessingProcedure,Specimen processing procedure,"The technique that is used to perform the process or preserve the specimen.","StructureDefinition/onco-biological-sample","THO (V2)"
http://hl7.org/fhir/ValueSet/specimen-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.471",SpecimenStatus,SpecimenStatus,"Codes providing the status/availability of a specimen.","StructureDefinition/onco-biological-sample","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/strand-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.985",strandType,strandType,"Type for strand.","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/udi-entry-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.211",UDIEntryType,UDIEntryType,"Codes to identify how UDI data was entered.","StructureDefinition/sequencing-device,StructureDefinition/imaging-device","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/verificationresult-can-push-updates,4.0.1,draft,"2.16.840.1.113883.4.642.3.896",can-push-updates,Can-push-updates,"Ability of the primary source to push updates/alerts","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-communication-method,4.0.1,active,"2.16.840.1.113883.4.642.3.1401",verificationresult-communication-method,VerificationResult Communication Method,"Attested information may be validated by process that are manual or automated. For automated processes it may accomplished by the system of record reaching out through another system's API or information may be sent to the system of record. This value set defines a set of codes to describing the process, the how, a resource or data element is validated.","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-failure-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.890",failure-action,Failure-action,"The result if validation fails","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-need,4.0.1,draft,"2.16.840.1.113883.4.642.3.882",need,Need,"The frequency with which the target must be validated","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-primary-source-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.892",primary-source-type,Primary-source-type,"Type of the validation primary source","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-push-type-available,4.0.1,draft,"2.16.840.1.113883.4.642.3.898",push-type-available,Push-type-available,"Type of alerts/updates the primary source can send","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.884",status,Status,"The validation status of the target","StructureDefinition/data-validation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/verificationresult-validation-process,4.0.1,draft,"2.16.840.1.113883.4.642.3.888",validation-process,Validation-process,"The primary process by which the target is validated","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/ValueSet/verificationresult-validation-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.894",validation-status,Validation-status,"Status of the validation of the target against the primary source","StructureDefinition/data-validation","THO"
http://hl7.org/fhir/uv/genomics-reporting/ValueSet/dna-change-type,1.0.0,active,,DnaChangeType,DNA Change Type,"DNA Change Type of a variant","StructureDefinition/copy-number","Other"
http://hl7.org/fhir/uv/genomics-reporting/ValueSet/functional-annotation,1.0.0,active,,FunctionalAnnotation,Functional Annotation,"Functional annotation of a variant","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","Other"
http://hl7.org/fhir/uv/genomics-reporting/ValueSet/hgnc,1.0.0,active,,HGNC,HGNC,"This value set includes all HGNC Codes, which includes multiple code systems. In this guide, Gene IDs from HGNC are used as CodeableConcepts, which must be sent with the HGNC gene ID including the prefix 'HGNC:' as the `code` and the HGNC 'gene symbol' as `display`. CAUTION: HGNC also indexes gene groups by numeric ID (without a prefix), and older systems may send HGNC gene IDs without the prefix, so care must be taken to confirm alignment. We have separately included the genegroup code system to draw attention to this ambiguity and potential error.","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/fusion,StructureDefinition/variant-annotation","hl7.terminology.r4,Other"
http://hl7.org/fhir/uv/genomics-reporting/ValueSet/hgvs,1.0.0,active,,HGVS,HGVS,"This value set includes all HGVS Codes","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","hl7.terminology.r4"
http://hl7.org/fhir/uv/genomics-reporting/ValueSet/variant-inheritance,1.0.0,active,,VariantInheritance,Variant Inheritance,"A quality inhering in a variant by virtue of its origin.","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","THO,Other"
http://hl7.org/fhir/uv/ips/ValueSet/whoatc-uv-ips,2.0.0-ballot,active,,WhoAtcUvIps,WHO ATC - IPS,"World Health Organization Anatomical Therapeutic Chemical (ATC) classification system.","StructureDefinition/onco-medication-statement","hl7.terminology.r4"
http://loinc.org/vs/LL1040-6,2.80,active,,LOINCAnswerListLL1040_6,,"LOINC Answer list for code LL1040-6: HumanRefSeqNCBIBuildId","StructureDefinition/copy-number,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL1041-4,2.80,active,,LOINCAnswerListLL1041_4,,"LOINC Answer list for code LL1041-4: CopyNumberChangeType","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL1971-2,2.80,active,,LOINCAnswerListLL1971_2,,"LOINC Answer list for code LL1971-2: Variant Assess","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL2938-0,2.80,active,,LOINCAnswerListLL2938_0,,"LOINC Answer list for code LL2938-0: List of human chromosomes","ValueSet/GeneticMaterial","LOINC"
http://loinc.org/vs/LL378-1,2.80,active,,LOINCAnswerListLL378_1,,"LOINC Answer list for code LL378-1: MG_2_Genetic variant source","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL379-9|4.0.1,4.0.1,,,,,"","StructureDefinition/annotation-reference,StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genome-entity","LOINC"
http://loinc.org/vs/LL380-7,2.80,active,,LOINCAnswerListLL380_7,,"LOINC Answer list for code LL380-7: MG_4_Amino acid change type","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL381-5,2.80,active,,LOINCAnswerListLL381_5,,"LOINC Answer list for code LL381-5: MG_5_Genetic variant allelic state","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL3999-1,2.80,active,,LOINCAnswerListLL3999_1,,"LOINC Answer list for code LL3999-1: Complex variant types","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL4048-6,2.80,active,,LOINCAnswerListLL4048_6,,"LOINC Answer list for code LL4048-6: Structural variant analysis method","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://loinc.org/vs/LL5323-2,2.80,active,,LOINCAnswerListLL5323_2,,"LOINC Answer list for code LL5323-2: Genomic coordinate system","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/variant-annotation","LOINC"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/imaging-service","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0371,2.0.0,active,"2.16.840.1.113883.21.245",Hl7VSAdditivePreservative,hl7VS-additivePreservative,"Concepts specifying any additive introduced to the specimen before or at the time of collection.  These additives may be introduced in order to preserve, maintain or enhance the particular nature or component of the specimen.  Used in Version 2 messaging in the SPM segment.","StructureDefinition/onco-biological-sample","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-0916,2.0.0,active,"2.16.840.1.113883.21.440",Hl7VSRelevantClincialInformation,hl7VS-relevantClincialInformation,"Value Set of codes that specify additional clinical information about the patient or specimen to report the supporting and/or suspected diagnosis and clinical findings on requests for interpreted diagnostic studies.","StructureDefinition/onco-biological-sample","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-PurposeOfUse,3.1.0,active,"2.16.840.1.113883.1.11.20448",PurposeOfUse,PurposeOfUse,"Supports communication of purpose of use at a general level.","StructureDefinition/genetic-consent","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-Race,3.0.0,active,"2.16.840.1.113883.1.11.14914",Race,Race,"In the United States, federal standards for classifying data on race determine the categories used by federal agencies and exert a strong influence on categorization by state and local agencies and private sector organizations. The federal standards do not conceptually define race, and they recognize the absence of an anthropological or scientific basis for racial classification. Instead, the federal standards acknowledge that race is a social-political construct in which an individual's own identification with one more race categories is preferred to observer identification. The standards use a variety of features to define five minimum race categories. Among these features are descent from ""the original peoples"" of a specified region or nation. The minimum race categories are American Indian or Alaska Native, Asian, Black or African American, Native Hawaiian or Other Pacific Islander, and White. The federal standards stipulate that race data need not be limited to the five minimum categories, but any expansion must be collapsible to those categories.","StructureDefinition/ethnicity","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/imaging-service","THO (V3)"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/AdverseEventCode,1.1.0,draft,,AdverseEventCode,Adverse Event Code Value Set,"Adverse event codes","StructureDefinition/onco-adverse-event","THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/AdverseEventGrade,1.1.0,draft,,AdverseEventGrade,Adverse Event Grade Value Set,"Adverse event grade","StructureDefinition/onco-adverse-event","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/AlgorithmicPloidy,1.1.0,draft,,AlgorithmicPloidy,Algorithmic Ploidy,"Algorithmic Ploidy","StructureDefinition/sequencing-analysis","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/AlterationType,1.1.0,draft,,AlterationType,Alteration Type Value Set,"Alteration type","StructureDefinition/variant-annotation","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/AminoAcideChangeType,1.1.0,draft,,AminoAcideChangeType,Amino Acide Change Type Value Set,"Amino Acide Change Type",,"LOINC,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/AnalysisType,1.1.0,draft,,AnalysisType,Analysis Types Value Set,"Analysis types","StructureDefinition/sequencing-analysis,StructureDefinition/analysis","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/BiologicalSampleNature,1.1.0,draft,,BiologicalSampleNature,Biological Sample Nature Value Set,"Biological sample nature","StructureDefinition/onco-biological-sample","THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/BiologicalSampleOrigin,1.1.0,draft,,BiologicalSampleOrigin,Biological Sample Origin Value Set,"Biological sample origin","StructureDefinition/onco-biological-sample,StructureDefinition/BiologicalSampleOrigin","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/BiomarkerCode,1.1.0,draft,,BiomarkerCode,Biomarker Value Set,"Biomarker types","StructureDefinition/biomarker","Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/CauseOfDeath,1.1.0,draft,,CauseOfDeath,Cause of death Value Set,"Cause of death","StructureDefinition/cause-of-death","THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/Chromosome,1.1.0,draft,,Chromosome,Chromosome Value Set,"Chromosome","StructureDefinition/snp","LOINC,THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/CytoBand,1.1.0,draft,,CytoBand,CytoBand Value Set,"CytoBand","StructureDefinition/snp","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/DNAChangeType,1.1.0,draft,,DNAChangeType,DNA Change Type Value Set,"DNAChangeType","StructureDefinition/snp","LOINC,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/FusionType,1.1.0,draft,,FusionType,Fusion Type Value Set,"Fusion Type","StructureDefinition/fusion","LOINC,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/GeneExpressionDataType,1.1.0,draft,,GeneExpressionDataType,Gene Expression Data Type Value Set,"Gene Expression Data Type","StructureDefinition/gene-expression-data-type","Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/GeneticMaterial,1.1.0,draft,,GeneticMaterial,GeneticMaterial,"Genetic material","StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/GenomeBuild,1.1.0,draft,,GenomeBuild,GenomeBuild Value Set,"GenomeBuild","StructureDefinition/snp","Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/GenomeEntityType,1.1.0,draft,,GenomeEntityType,Genome entity type Value Set,"Type of genome entity","StructureDefinition/molecular-sequence-5-prime,StructureDefinition/molecular-sequence-3-prime,StructureDefinition/genomeentityType","THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/Laterality,1.1.0,draft,,Laterality,Tumor Laterality Value Set,"Tumor laterality","StructureDefinition/tumor-pathology-event,StructureDefinition/laterality","THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/Morphology,1.1.0,draft,,Morphology,Morphology Value Set,"Cancer morphology","StructureDefinition/tumor-pathology-event","THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/MutationPrediction,1.1.0,draft,,MutationPrediction,Mutation prediction Value Set,"Mutation prediction","StructureDefinition/variant-annotation","Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/OsirisValidationType,1.1.0,draft,,OsirisValidationType,Osiris Validation Type,"Osiris validation type","StructureDefinition/data-validation","Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/PanelName,1.1.0,draft,,PanelName,Panel Name,"Panel Name","StructureDefinition/sequencing-device","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/Parentage,1.1.0,draft,,Parentage,Parentage Value Set,"Parentage","StructureDefinition/family-cancer-history","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/Pathogenicity,1.1.0,draft,,Pathogenicity,Pathogenicity Value Set,"Pathogenicity","StructureDefinition/copy-number,StructureDefinition/snp,StructureDefinition/expression,StructureDefinition/fusion","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/PlatformName,1.1.0,draft,,PlatformName,Platform Name,"Platform Name","StructureDefinition/sequencing-device","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/ROIType,1.1.0,draft,,ROIType,ROI Type Value Set,"ROI Type","StructureDefinition/roi-segmentation","Internal"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/RadiomicsFeaturesVS,1.1.0,draft,,RadiomicsFeaturesVS,Radiomic Features Value Set,"Radiomic Features","StructureDefinition/radiomics-features","Internal,THO"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/ReferenceType,1.1.0,draft,,ReferenceType,Reference Type Value Set,"Annotation reference type","StructureDefinition/annotation-reference","THO,Other"
https://ig-osiris.cancer.fr/ig/osiris/ValueSet/ResponseEvaluationStatus,1.1.0,draft,,ResponseEvaluationStatus,Response Status Value Set,"Response evaluation status","StructureDefinition/response-evaluation","THO,Other"
