Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-treatment-line.json	1847	2	0	4	1	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	29	59	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-treatment.json	7032	3	0	24	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	233	335	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-treatmentIntent.json	1397	2	0	5	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	26	53	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-treatmentTerminationReason.json	1501	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	53	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tumor-pathology-event.json	10102	2	0	22	0	0	0	0	0	35	0	0	1	0	0	0	0	1	0	0	256	4163	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-variant-annotation.json	16299	3	0	210	0	0	0	0	0	359	0	0	0	0	0	0	0	4	0	0	1132	4669	0	0	0	35	0	3
fsh-generated/resources/StructureDefinition-vital-status.json	3060	3	0	25	0	0	0	0	0	53	0	0	0	0	0	0	0	1	0	0	150	1109	0	0	0	6	0	0
fsh-generated/resources/ValueSet-AdverseEventCode.json	85655	5	0	0	0	0	0	0	8	1454	0	0	0	0	0	0	0	1	0	0	117	1902	0	0	0	6	0	1
fsh-generated/resources/ValueSet-AdverseEventGrade.json	1562	2	0	0	0	0	0	0	0	1355	0	0	0	0	0	0	0	0	0	0	11	807	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AlgorithmicPloidy.json	1064	2	0	0	0	0	0	0	0	1376	0	0	0	0	0	0	0	0	0	0	8	820	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AlterationType.json	1576	2	0	0	0	0	0	0	0	693	0	0	0	0	0	0	0	0	0	0	10	832	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AminoAcideChangeType.json	1566	2	0	0	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	11	1050	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AnalysisType.json	947	2	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	8	836	0	0	0	1	0	0
fsh-generated/resources/ValueSet-BiologicalSampleNature.json	2170	2	0	0	0	0	0	0	1	708	0	0	0	0	0	0	0	0	0	0	10	760	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BiologicalSampleOrigin.json	823	2	0	0	1	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	9	801	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BiomarkerCode.json	4542	2	0	0	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	12	1311	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CauseOfDeath.json	897	2	0	0	0	0	0	0	0	684	0	0	0	0	0	0	0	0	0	0	8	710	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Chromosome.json	3052	2	0	0	0	0	0	0	1	950	0	0	0	0	0	0	0	0	0	0	12	770	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CytoBand.json	530	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	817	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DNAChangeType.json	1246	2	0	0	0	0	0	0	0	888	0	0	0	0	0	0	0	0	0	0	10	723	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FusionType.json	660	2	0	0	0	0	0	0	0	905	0	0	0	0	0	0	0	0	0	0	8	676	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GeneExpressionDataType.json	831	3	0	0	0	0	0	0	0	699	0	0	0	0	0	0	0	0	0	0	9	899	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GeneticMaterial.json	948	3	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	0	8	813	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GenomeBuild.json	562	2	0	0	0	0	0	0	0	683	0	0	0	0	0	0	0	0	0	0	9	735	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GenomeEntityType.json	1040	2	0	0	0	0	0	0	1	675	0	0	0	0	0	0	0	0	0	0	9	737	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Laterality.json	962	2	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	10	756	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Morphology.json	111969	6	0	0	0	0	0	0	9	1541	0	0	0	0	0	0	0	1	0	0	155	1599	0	0	0	9	0	0
fsh-generated/resources/ValueSet-MutationPrediction.json	699	2	0	0	0	0	0	0	0	692	0	0	0	0	0	0	0	0	0	0	8	709	0	0	0	0	0	0
fsh-generated/resources/ValueSet-OsirisValidationType.json	702	2	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0	8	739	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PanelName.json	1878	2	0	0	1	0	0	0	0	1347	0	0	0	0	0	0	0	0	0	0	10	835	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Parentage.json	2581	2	0	0	0	0	0	0	0	1364	0	0	0	0	0	0	0	0	0	0	11	838	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Pathogenicity.json	1069	2	0	0	0	0	0	0	1	683	0	0	0	0	0	0	0	0	0	0	8	778	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PlatformName.json	10300	2	0	0	0	0	0	0	0	726	0	0	0	0	0	0	0	0	0	0	29	885	0	0	0	1	0	1
fsh-generated/resources/ValueSet-ROIType.json	562	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	8	33	0	0	0	0	0	0
fsh-generated/resources/ValueSet-RadiomicsFeaturesVS.json	20080	3	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	44	1287	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ReferenceType.json	1098	2	0	0	0	0	0	0	0	687	0	0	0	0	0	0	0	0	0	0	10	813	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ResponseEvaluationStatus.json	1099	2	0	0	0	0	0	0	1	672	0	0	0	0	0	0	0	0	0	0	10	803	0	0	0	0	0	0
fsh-generated/resources/ValueSet-StorageTemperature.json	1251	2	0	0	0	0	0	0	0	664	0	0	0	0	0	0	0	0	0	0	9	834	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SurgeryResectionQuality.json	899	2	0	0	0	0	0	0	0	688	0	0	0	0	0	0	0	0	0	0	9	792	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TNMVersion.json	660	1	0	0	0	0	0	0	0	662	0	0	0	0	0	0	0	0	0	0	8	766	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TechnicalProtocol.json	2050	2	0	0	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	9	756	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Topography.json	41089	4	0	0	0	0	0	0	3	1074	0	0	0	0	0	0	0	1	0	0	60	1032	0	0	0	3	0	0
fsh-generated/resources/ValueSet-TreatmentType.json	1387	2	0	0	1	0	0	0	1	667	0	0	0	0	0	0	0	0	0	0	53	748	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TumorPathologyEventType.json	960	2	0	0	0	0	0	0	0	844	0	0	0	0	0	0	0	0	0	0	9	759	0	0	0	1	0	0
fsh-generated/resources/ValueSet-VSBodySite.json	29476	3	0	0	0	0	0	0	3	20	0	0	0	0	0	0	0	0	0	0	63	426	0	0	0	2	0	0
fsh-generated/resources/ValueSet-VSLocalizationMethod.json	284	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSModality.json	1306	2	0	0	0	0	0	0	0	668	0	0	0	0	0	0	0	0	0	0	10	901	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VitalStatus.json	689	2	0	0	0	0	0	0	0	648	0	0	0	0	0	0	0	0	0	0	10	751	0	0	0	1	0	0
fsh-generated/resources/ValueSet-codexrt-radiotherapy-reason-for-revision-or-adaptation-vs.json	1407	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	28	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mcode-radiotherapy-treatment-location-qualifier-vs.json	5554	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	18	72	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mcode-radiotherapy-volume-type-vs.json	1736	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-radiotherapy-category.json	574	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	26	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-radiotherapy-intent.json	1263	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	34	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-radiotherapy-termination-reason.json	1505	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	32	0	0	0	0	0	0
fsh-generated/resources/VerificationResult-fhir-osiris-example-validation-1.json	574	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
input/examples/patient.json	1357	2	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
