Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-treatment-line.json	1847	2	0	3	0	0	0	0	0	46	0	0	1	0	0	0	0	0	0	0	30	56	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-treatment.json	7032	3	0	13	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	300	313	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-treatmentIntent.json	1397	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	35	54	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-treatmentTerminationReason.json	1501	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	29	52	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-tumor-pathology-event.json	10102	2	0	55	1	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	259	2502	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-variant-annotation.json	16299	3	0	165	0	0	0	0	0	204	0	0	0	0	0	0	0	5	0	0	1136	3056	0	0	0	33	1	3
fsh-generated/resources/StructureDefinition-vital-status.json	3060	3	0	23	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	152	545	0	0	0	6	0	0
fsh-generated/resources/ValueSet-AdverseEventCode.json	85655	6	0	0	0	0	0	0	6	881	0	0	0	0	0	0	0	1	0	0	121	1217	0	0	0	7	0	0
fsh-generated/resources/ValueSet-AdverseEventGrade.json	1562	2	0	0	0	0	0	0	0	626	0	0	0	0	0	0	0	0	0	0	11	437	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AlgorithmicPloidy.json	1064	3	0	0	0	0	0	0	0	634	0	0	0	0	0	0	0	0	0	0	9	441	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AlterationType.json	1576	3	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	11	427	0	0	0	0	0	0
fsh-generated/resources/ValueSet-AminoAcideChangeType.json	1566	4	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0	10	562	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AnalysisType.json	947	3	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	9	423	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BiologicalSampleNature.json	2170	2	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	11	439	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BiologicalSampleOrigin.json	823	2	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	10	441	0	0	0	0	0	0
fsh-generated/resources/ValueSet-BiomarkerCode.json	4542	2	0	0	0	0	0	0	1	329	0	0	0	0	0	0	0	0	0	0	13	415	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CauseOfDeath.json	897	2	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	10	380	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Chromosome.json	3052	2	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	14	428	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CytoBand.json	530	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	426	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DNAChangeType.json	1246	2	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	11	370	0	0	0	0	0	0
fsh-generated/resources/ValueSet-FusionType.json	660	2	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	9	362	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GeneExpressionDataType.json	831	4	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	1	0	0	10	366	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GeneticMaterial.json	948	2	0	0	1	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	9	394	0	0	0	0	0	0
fsh-generated/resources/ValueSet-GenomeBuild.json	562	2	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	9	368	0	0	0	1	0	0
fsh-generated/resources/ValueSet-GenomeEntityType.json	1040	2	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	10	372	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Laterality.json	962	2	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	12	356	0	0	0	0	0	1
fsh-generated/resources/ValueSet-Morphology.json	111969	7	0	0	0	0	0	0	5	1473	0	0	0	0	0	0	0	0	0	0	158	930	0	0	0	9	0	0
fsh-generated/resources/ValueSet-MutationPrediction.json	699	2	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	9	355	0	0	0	1	0	0
fsh-generated/resources/ValueSet-OsirisValidationType.json	702	4	0	0	0	0	0	0	1	311	0	0	0	0	0	0	0	0	0	0	9	365	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PanelName.json	1878	4	0	0	0	0	0	0	0	630	0	0	0	0	0	0	0	0	0	0	11	403	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Parentage.json	2581	2	0	0	0	0	0	0	0	635	0	0	0	0	0	0	0	1	0	0	12	404	0	0	0	0	0	0
fsh-generated/resources/ValueSet-Pathogenicity.json	1069	2	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	11	395	0	0	0	0	0	0
fsh-generated/resources/ValueSet-PlatformName.json	10300	2	0	0	0	0	0	0	1	354	0	0	0	0	0	0	0	0	0	0	23	460	0	0	0	1	0	0
fsh-generated/resources/ValueSet-ROIType.json	562	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	27	0	0	0	0	0	0
fsh-generated/resources/ValueSet-RadiomicsFeaturesVS.json	20080	3	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	47	780	0	0	0	2	0	0
fsh-generated/resources/ValueSet-ReferenceType.json	1098	2	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	10	437	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ResponseEvaluationStatus.json	1099	2	0	0	1	0	0	0	0	307	1	0	0	0	0	0	0	0	0	0	11	430	0	0	0	0	0	0
fsh-generated/resources/ValueSet-StorageTemperature.json	1251	2	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	10	431	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SurgeryResectionQuality.json	899	2	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	10	405	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TNMVersion.json	660	2	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	10	376	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TechnicalProtocol.json	2050	2	0	0	0	0	0	0	1	321	0	0	0	0	0	0	0	0	0	0	11	403	0	0	0	1	0	0
fsh-generated/resources/ValueSet-Topography.json	41089	4	0	0	0	0	0	0	1	598	0	0	0	0	0	0	0	0	0	0	62	610	0	0	0	3	0	0
fsh-generated/resources/ValueSet-TreatmentType.json	1387	2	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	12	352	0	0	0	0	0	0
fsh-generated/resources/ValueSet-TumorPathologyEventType.json	960	2	0	0	0	0	0	0	1	316	0	0	0	0	0	0	0	0	0	0	11	361	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSBodySite.json	29476	3	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	1	0	0	65	513	0	0	0	3	0	1
fsh-generated/resources/ValueSet-VSLocalizationMethod.json	284	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VSModality.json	1306	2	0	0	0	0	0	0	0	313	0	0	0	0	0	0	0	0	0	0	11	449	0	0	0	0	0	0
fsh-generated/resources/ValueSet-VitalStatus.json	689	2	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	10	373	0	0	0	0	0	0
fsh-generated/resources/ValueSet-codexrt-radiotherapy-reason-for-revision-or-adaptation-vs.json	1407	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	31	0	0	0	0	0	0
fsh-generated/resources/ValueSet-mcode-radiotherapy-treatment-location-qualifier-vs.json	5554	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	19	86	0	0	0	1	0	0
fsh-generated/resources/ValueSet-mcode-radiotherapy-volume-type-vs.json	1736	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	35	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-radiotherapy-category.json	574	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-radiotherapy-intent.json	1263	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-radiotherapy-termination-reason.json	1505	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	42	0	0	0	0	0	0
fsh-generated/resources/VerificationResult-fhir-osiris-example-validation-1.json	574	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
input/examples/patient.json	1357	2	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
